detuning_ghz,fluence_mw_us,mode,minimum_snr,initial_snr,final_depletion_accepted_snr,depletion_limited_frames,usable_frames,stopping_reason,post_sequence_loss,next_pulse_loss,n_gamma,reabsorption_fraction
2.0625,90,Faraday dual-port,9,11.7371719601,9.11302074311,20,20,depletion,0.292740308278,0.307184133315,0.00315378195073,0.0159937949463
2.0625,95,Faraday dark-field,9,3.9450837205,2.56803625823,19,0,image quality,0.293543205685,0.308787916432,0.0033289920591,0.0159937949463
2.0625,95,Faraday dual-port,9,12.0642438043,9.36696372787,19,19,depletion,0.293543205685,0.308787916432,0.0033289920591,0.0159937949463
2.0625,100,Faraday dark-field,9,4.11470700452,2.69387021576,18,0,image quality,0.292740308278,0.308787916432,0.00350420216748,0.0159937949463
2.0625,100,Faraday dual-port,9,12.3826881301,9.63092492062,18,18,depletion,0.292740308278,0.308787916432,0.00350420216748,0.0159937949463
2.0625,105,Faraday dark-field,9,4.28160539034,2.82732005063,17,0,image quality,0.290331288681,0.307184133315,0.00367941227585,0.0159937949463
2.0625,105,Faraday dual-port,9,12.6931531072,9.90667224078,17,17,depletion,0.290331288681,0.307184133315,0.00367941227585,0.0159937949463
2.0625,110,Faraday dark-field,9,4.44588285723,2.96933950382,16,0,image quality,0.286315163654,0.303975916312,0.00385462238423,0.0159937949463
2.0625,110,Faraday dual-port,9,12.996209651,10.195785886,16,16,depletion,0.286315163654,0.303975916312,0.00385462238423,0.0159937949463
2.0625,115,Faraday dark-field,9,4.60763749379,3.01718915249,16,0,image quality,0.299161961679,0.317604853487,0.0040298324926,0.0159937949463
2.0625,115,Faraday dual-port,9,13.2923637227,10.2935808444,16,16,depletion,0.299161961679,0.317604853487,0.0040298324926,0.0159937949463
2.0625,120,Faraday dark-field,9,4.766961932,3.17094663104,15,0,image quality,0.292740308278,0.311994832629,0.00420504260097,0.0159937949463
2.0625,120,Faraday dual-port,9,13.5820662213,10.6004377865,15,15,depletion,0.292740308278,0.311994832629,0.00420504260097,0.0159937949463
2.0625,125,Faraday dark-field,9,4.9239437423,3.33569616637,14,0,image quality,0.284708330881,0.304778051954,0.00438025270935,0.0159937949463
2.0625,125,Faraday dual-port,9,13.8657210201,10.9245320222,14,14,depletion,0.284708330881,0.304778051954,0.00438025270935,0.0159937949463
2.0625,130,Faraday dark-field,9,5.07866579382,3.38380334921,14,0,image quality,0.295951570789,0.316803584025,0.00455546281772,0.0159937949463
2.0625,130,Faraday dual-port,9,14.143691556,11.0196674325,14,14,depletion,0.295951570789,0.316803584025,0.00455546281772,0.0159937949463
2.0625,135,Faraday dark-field,9,5.23120658329,3.56401498349,13,0,image quality,0.285511774626,0.307184133315,0.00473067292609,0.0159937949463
2.0625,135,Faraday dual-port,9,14.4163062779,11.368016462,13,13,depletion,0.285511774626,0.307184133315,0.00473067292609,0.0159937949463
2.0625,140,Faraday dark-field,9,5.38164053591,3.61151847366,13,0,image quality,0.295951570789,0.318406068968,0.00490588303447,0.0159937949463
2.0625,140,Faraday dual-port,9,14.6838631857,11.4603522886,13,13,depletion,0.295951570789,0.318406068968,0.00490588303447,0.0159937949463
2.0625,145,Faraday dark-field,9,5.53003828092,3.80937636021,12,0,image quality,0.283101279163,0.306382160438,0.00508109314284,0.0159937949463
2.0625,145,Faraday dual-port,9,14.9466336405,11.836462743,12,12,depletion,0.283101279163,0.306382160438,0.00508109314284,0.0159937949463
2.0625,150,Faraday dark-field,9,5.67646690439,3.85750361721,12,0,image quality,0.292740308278,0.316803584025,0.00525630325122,0.0159937949463
2.0625,150,Faraday dual-port,9,15.2048655821,11.9285030062,12,12,depletion,0.292740308278,0.316803584025,0.00525630325122,0.0159937949463
2.0625,155,Faraday dark-field,9,5.82099018146,4.07501570516,11,0,image quality,0.277474871806,0.302371482132,0.00543151335959,0.0159937949463
2.0625,155,Faraday dual-port,9,15.4587862643,12.3354885615,11,11,depletion,0.277474871806,0.302371482132,0.00543151335959,0.0159937949463
2.0625,160,Faraday dark-field,9,5.96366878994,4.1250910633,11,0,image quality,0.286315163654,0.311994832629,0.00560672346796,0.0159937949463
2.0625,160,Faraday dual-port,9,15.7086045926,12.4293084867,11,11,depletion,0.286315163654,0.311994832629,0.00560672346796,0.0159937949463
2.0625,165,Faraday dark-field,9,6.10456050706,4.17159862792,11,0,image quality,0.295148836922,0.321610391441,0.00578193357634,0.0159937949463
2.0625,165,Faraday dual-port,9,15.9545131328,12.5166109843,11,11,depletion,0.295148836922,0.321610391441,0.00578193357634,0.0159937949463
2.0625,170,Faraday dark-field,9,6.24372039099,4.41699365033,10,0,image quality,0.276670879859,0.303975916312,0.00595714368471,0.0159937949463
2.0625,170,Faraday dual-port,9,16.1966898455,12.9676886353,10,10,depletion,0.276670879859,0.303975916312,0.00595714368471,0.0159937949463
2.0625,175,Faraday dark-field,9,6.38120094833,4.46673139039,10,0,image quality,0.284708330881,0.312796426361,0.00613235379309,0.0159937949463
2.0625,175,Faraday dual-port,9,16.4352995913,13.0595763501,10,10,depletion,0.284708330881,0.312796426361,0.00613235379309,0.0159937949463
2.0625,180,Faraday dark-field,9,6.51705228908,4.51361714186,10,0,image quality,0.292740308278,0.321610391441,0.00630756390146,0.0159937949463
2.0625,180,Faraday dual-port,9,16.6704954417,13.1455487212,10,10,depletion,0.292740308278,0.321610391441,0.00630756390146,0.0159937949463
2.15625,10,Faraday dark-field,9,0.460507051445,0.269604765745,201,0,image quality,0.298617437405,0.300083938365,0.000320612718732,0.0146580953778
2.15625,10,Faraday dual-port,9,3.51096375919,2.66984869032,201,0,image quality,0.298617437405,0.300083938365,0.000320612718732,0.0146580953778
2.15625,15,Faraday dark-field,9,0.682305445499,0.402096137022,134,0,image quality,0.298617437405,0.300817120733,0.000480919078098,0.0146580953778
2.15625,15,Faraday dual-port,9,4.40071611323,3.34911359547,134,0,image quality,0.298617437405,0.300817120733,0.000480919078098,0.0146580953778
2.15625,20,Faraday dark-field,9,0.898871176661,0.534789816843,100,0,image quality,0.297150754719,0.300083938365,0.000641225437464,0.0146580953778
2.15625,20,Faraday dual-port,9,5.14278590246,3.92337316921,100,0,image quality,0.297150754719,0.300083938365,0.000641225437464,0.0146580953778
2.15625,25,Faraday dark-field,9,1.11047784136,0.664755497139,80,0,image quality,0.297150754719,0.300817120733,0.00080153179683,0.0146580953778
2.15625,25,Faraday dual-port,9,5.79212413532,4.42230786919,80,0,image quality,0.297150754719,0.300817120733,0.00080153179683,0.0146580953778
2.15625,30,Faraday dark-field,9,1.31737828139,0.790861200385,67,0,image quality,0.298617437405,0.303016395554,0.000961838156196,0.0146580953778
2.15625,30,Faraday dual-port,9,6.37643103662,4.86446264085,67,0,image quality,0.298617437405,0.303016395554,0.000961838156196,0.0146580953778
2.15625,35,Faraday dark-field,9,1.51980660604,0.921919831983,57,0,image quality,0.296417345193,0.301550257711,0.00112214451556,0.0146580953778
2.15625,35,Faraday dual-port,9,6.91192983689,5.29008919089,57,0,image quality,0.296417345193,0.301550257711,0.00112214451556,0.0146580953778
2.15625,40,Faraday dark-field,9,1.71797997626,1.04637373626,50,0,image quality,0.297150754719,0.303016395555,0.00128245087493,0.0146580953778
2.15625,40,Faraday dual-port,9,7.40907134035,5.6705680942,50,0,image quality,0.297150754719,0.303016395555,0.00128245087493,0.0146580953778
2.15625,45,Faraday dark-field,9,1.91210018336,1.1780147288,44,0,image quality,0.294216843716,0.300817120733,0.00144275723429,0.0146580953778
2.15625,45,Faraday dual-port,9,7.87504826515,6.05158316172,44,0,image quality,0.294216843716,0.300817120733,0.00144275723429,0.0146580953778
2.15625,50,Faraday dark-field,9,2.10235504996,1.29426808082,40,0,image quality,0.297150754719,0.304482352009,0.00160306359366,0.0146580953778
2.15625,50,Faraday dual-port,9,8.31505820822,6.37425005373,40,0,image quality,0.297150754719,0.304482352009,0.00160306359366,0.0146580953778
2.15625,55,Faraday dark-field,9,2.28891967622,1.42477977323,36,0,image quality,0.294216843716,0.302283349313,0.00176336995303,0.0146580953778
2.15625,55,Faraday dual-port,9,8.73300032782,6.72168119904,36,0,image quality,0.294216843716,0.302283349313,0.00176336995303,0.0146580953778
2.15625,60,Faraday dark-field,9,2.47195755161,1.54633764952,33,0,image quality,0.294216843716,0.303016395554,0.00192367631239,0.0146580953778
2.15625,60,Faraday dual-port,9,9.13188781758,7.0343514776,33,3,image quality,0.294216843716,0.303016395554,0.00192367631239,0.0146580953778
2.15625,65,Faraday dark-field,9,2.65162154876,1.64975434491,31,0,image quality,0.299350710594,0.308879134157,0.00208398267176,0.0146580953778
2.15625,65,Faraday dual-port,9,9.51410603514,7.29340997625,31,8,image quality,0.299350710594,0.308879134157,0.00208398267176,0.0146580953778
2.15625,70,Faraday dark-field,9,2.82805481432,1.79642736513,28,0,image quality,0.291282204453,0.301550257711,0.00224428903112,0.0146580953778
2.15625,70,Faraday dual-port,9,9.88158142377,7.6484138612,28,11,image quality,0.291282204453,0.301550257711,0.00224428903112,0.0146580953778
2.15625,75,Faraday dark-field,9,3.00139156899,1.92070818413,26,0,image quality,0.289814611442,0.300817120733,0.00240459539049,0.0146580953778
2.15625,75,Faraday dual-port,9,10.2358962031,7.94159387803,26,14,image quality,0.289814611442,0.300817120733,0.00240459539049,0.0146580953778
2.15625,80,Faraday dark-field,9,3.17175782776,2.00964382599,25,0,image quality,0.297150754719,0.308879134157,0.00256490174986,0.0146580953778
2.15625,80,Faraday dual-port,9,10.5783686821,8.14856532861,25,16,image quality,0.297150754719,0.308879134157,0.00256490174986,0.0146580953778
2.15625,85,Faraday dark-field,9,3.33927204955,2.15253161182,23,0,image quality,0.290548430741,0.303016395554,0.00272520810922,0.0146580953778
2.15625,85,Faraday dual-port,9,10.9101109976,8.47141158207,23,18,image quality,0.290548430741,0.303016395554,0.00272520810922,0.0146580953778
2.15625,90,Faraday dark-field,9,3.50404572428,2.25229088924,22,0,image quality,0.294216843716,0.307413721198,0.00288551446859,0.0146580953778
2.15625,90,Faraday dual-port,9,11.2320715739,8.69368700715,22,19,image quality,0.294216843716,0.307413721198,0.00288551446859,0.0146580953778
2.15625,95,Faraday dark-field,9,3.66618390458,2.3562986916,21,0,image quality,0.296417345193,0.310344366174,0.00304582082796,0.0146580953778
2.15625,95,Faraday dual-port,9,11.5450669694,8.92170319837,21,20,image quality,0.296417345193,0.310344366174,0.00304582082796,0.0146580953778
2.15625,100,Faraday dark-field,9,3.82578568808,2.46545152403,20,0,image quality,0.297150754719,0.311809417361,0.00320612718732,0.0146580953778
2.15625,100,Faraday dual-port,9,11.8498061813,9.15719430464,20,20,depletion,0.297150754719,0.311809417361,0.00320612718732,0.0146580953778
2.15625,105,Faraday dark-field,9,3.98294465574,2.5805991588,19,0,image quality,0.296417345193,0.311809417361,0.00336643354669,0.0146580953778
2.15625,105,Faraday dual-port,9,12.1469094797,9.40176813443,19,19,depletion,0.296417345193,0.311809417361,0.00336643354669,0.0146580953778
2.15625,110,Faraday dark-field,9,4.13774927093,2.70254211254,18,0,image quality,0.294216843716,0.310344366174,0.00352673990605,0.0146580953778
2.15625,110,Faraday dual-port,9,12.4369232064,9.65692602403,18,18,depletion,0.294216843716,0.310344366174,0.00352673990605,0.0146580953778
2.15625,115,Faraday dark-field,9,4.29028324328,2.83202890009,17,0,image quality,0.290548430741,0.307413721198,0.00368704626542,0.0146580953778
2.15625,115,Faraday dual-port,9,12.7203315446,9.92407899687,17,17,depletion,0.290548430741,0.307413721198,0.00368704626542,0.0146580953778
2.15625,120,Faraday dark-field,9,4.44062586105,2.96988520575,16,0,image quality,0.285410737527,0.303016395554,0.00384735262479,0.0146580953778
2.15625,120,Faraday dual-port,9,12.9975659855,10.2044388186,16,16,depletion,0.285410737527,0.303016395554,0.00384735262479,0.0146580953778
2.15625,125,Faraday dark-field,9,4.58885229514,3.01421816652,16,0,image quality,0.297150754719,0.315471254931,0.00400765898415,0.0146580953778
2.15625,125,Faraday dual-port,9,13.2690130188,10.2948280942,16,16,depletion,0.297150754719,0.315471254931,0.00400765898415,0.0146580953778
2.15625,130,Faraday dark-field,9,4.73503387762,3.1635286077,15,0,image quality,0.289814611442,0.308879134157,0.00416796534352,0.0146580953778
2.15625,130,Faraday dual-port,9,13.5350204385,10.5930919242,15,15,depletion,0.289814611442,0.308879134157,0.00416796534352,0.0146580953778
2.15625,135,Faraday dark-field,9,4.87923835723,3.3233617324,14,0,image quality,0.281005218906,0.300817120733,0.00432827170288,0.0146580953778
2.15625,135,Faraday dual-port,9,13.7959025563,10.9075185766,14,14,depletion,0.281005218906,0.300817120733,0.00432827170288,0.0146580953778
2.15625,140,Faraday dark-field,9,5.02153013416,3.36885332688,14,0,image quality,0.291282204453,0.311809417361,0.00448857806225,0.0146580953778
2.15625,140,Faraday dual-port,9,14.0519445458,10.9976556859,14,14,depletion,0.291282204453,0.311809417361,0.00448857806225,0.0146580953778
2.15625,145,Faraday dark-field,9,5.16197047602,3.54331450079,13,0,image quality,0.280270805685,0.301550257711,0.00464888442162,0.0146580953778
2.15625,145,Faraday dual-port,9,14.3034060883,11.3351473531,13,13,depletion,0.280270805685,0.301550257711,0.00464888442162,0.0146580953778
2.15625,150,Faraday dark-field,9,5.3006177168,3.5888692805,13,0,image quality,0.289814611442,0.311809417361,0.00480919078098,0.0146580953778
2.15625,150,Faraday dual-port,9,14.550524452,11.4236619106,13,13,depletion,0.289814611442,0.311809417361,0.00480919078098,0.0146580953778
2.15625,155,Faraday dark-field,9,5.43752744034,3.63098854553,13,0,image quality,0.299350710594,0.322059721789,0.00496949714035,0.0146580953778
2.15625,155,Faraday dual-port,9,14.7935171095,11.5049935956,13,13,depletion,0.299350710594,0.322059721789,0.00496949714035,0.0146580953778
2.15625,160,Faraday dark-field,9,5.57275264987,3.82637826527,12,0,image quality,0.285410737527,0.308879134157,0.00512980349971,0.0146580953778
2.15625,160,Faraday dual-port,9,15.0325839747,11.8760331732,12,12,depletion,0.285410737527,0.308879134157,0.00512980349971,0.0146580953778
2.15625,165,Faraday dark-field,9,5.70634392463,3.86963460253,12,0,image quality,0.294216843716,0.318399912922,0.00529010985908,0.0146580953778
2.15625,165,Faraday dual-port,9,15.2679093251,11.9587397477,12,12,depletion,0.294216843716,0.318399912922,0.00529010985908,0.0146580953778
2.15625,170,Faraday dark-field,9,5.83834956497,4.08384917197,11,0,image quality,0.278067291248,0.303016395554,0.00545041621845,0.0146580953778
2.15625,170,Faraday dual-port,9,15.499663462,12.3592841095,11,11,depletion,0.278067291248,0.303016395554,0.00545041621845,0.0146580953778
2.15625,175,Faraday dark-field,9,5.96881572677,4.12958388462,11,0,image quality,0.286144830646,0.311809417361,0.00561072257781,0.0146580953778
2.15625,175,Faraday dual-port,9,15.7280041501,12.4447629001,11,11,depletion,0.286144830646,0.311809417361,0.00561072257781,0.0146580953778
2.15625,180,Faraday dark-field,9,6.09778654611,4.17232586626,11,0,image quality,0.294216843716,0.320595933295,0.00577102893718,0.0146580953778
2.15625,180,Faraday dual-port,9,15.9530778728,12.524803213,11,11,depletion,0.294216843716,0.320595933295,0.00577102893718,0.0146580953778
2.25,10,Faraday dark-field,9,0.42394881181,0.247248625145,220,0,image quality,0.299812958829,0.301158112619,0.000294452744019,0.0134820966595
2.25,10,Faraday dual-port,9,3.36608369388,2.55553067007,220,0,image quality,0.299812958829,0.301158112619,0.000294452744019,0.0134820966595
2.25,15,Faraday dark-field,9,0.628732494817,0.370009667064,146,0,image quality,0.29846765219,0.300485554824,0.000441679116029,0.0134820966595
2.25,15,Faraday dual-port,9,4.21910326345,3.2102827481,146,0,image quality,0.29846765219,0.300485554824,0.000441679116029,0.0134820966595
2.25,20,Faraday dark-field,9,0.829040413787,0.489355259736,110,0,image quality,0.299812958829,0.302503113647,0.000588905488039,0.0134820966595
2.25,20,Faraday dual-port,9,4.93053789638,3.74877735844,110,0,image quality,0.299812958829,0.302503113647,0.000588905488039,0.0134820966595
2.25,25,Faraday dark-field,9,1.02508960161,0.608566734066,88,0,image quality,0.299812958829,0.303175556902,0.000736131860048,0.0134820966595
2.25,25,Faraday dual-port,9,5.55306974377,4.22523219758,88,0,image quality,0.299812958829,0.303175556902,0.000736131860048,0.0134820966595
2.25,30,Faraday dark-field,9,1.21708179975,0.728676124639,73,0,image quality,0.29846765219,0.302503113647,0.000883358232058,0.0134820966595
2.25,30,Faraday dual-port,9,6.11325527625,4.66186872619,73,0,image quality,0.29846765219,0.302503113647,0.000883358232058,0.0134820966595
2.25,35,Faraday dark-field,9,1.40520484409,0.850662982722,62,0,image quality,0.295776580019,0.300485554824,0.00103058460407,0.0134820966595
2.25,35,Faraday dual-port,9,6.6266478593,5.07218568948,62,0,image quality,0.295776580019,0.300485554824,0.00103058460407,0.0134820966595
2.25,40,Faraday dark-field,9,1.58963389889,0.959217382851,55,0,image quality,0.299812958829,0.305192657764,0.00117781097608,0.0134820966595
2.25,40,Faraday dual-port,9,7.10326678317,5.41681175214,55,0,image quality,0.299812958829,0.305192657764,0.00117781097608,0.0134820966595
2.25,45,Faraday dark-field,9,1.77053255812,1.0859038317,48,0,image quality,0.294430814313,0.300485554824,0.00132503734809,0.0134820966595
2.25,45,Faraday dual-port,9,7.55000778295,5.79608981815,48,0,image quality,0.294430814313,0.300485554824,0.00132503734809,0.0134820966595
