detuning_ghz,fluence_mw_us,mode,minimum_snr,initial_snr,final_depletion_accepted_snr,depletion_limited_frames,usable_frames,stopping_reason,post_sequence_loss,next_pulse_loss,n_gamma,reabsorption_fraction,kappa_F,numerical_aperture,read_noise_electrons_per_pixel_per_port
1.40625,230,Faraday dual-port,8,14.3211414036,12.5050611765,3,3,depletion,0.246068602255,0.326936151051,0.0173362067806,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,235,Faraday dark-field,8,7.29723337,6.21760403169,3,0,image quality,0.251359551246,0.333942093676,0.0177130808411,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,235,Faraday dual-port,8,14.4762365347,12.5997590287,3,3,depletion,0.251359551246,0.333942093676,0.0177130808411,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,240,Faraday dark-field,8,7.38690584307,6.27288162189,3,0,image quality,0.256648107448,0.340943928517,0.0180899549015,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,240,Faraday dual-port,8,14.6296875519,12.692147996,3,3,depletion,0.256648107448,0.340943928517,0.0180899549015,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,245,Faraday dark-field,8,7.47558268499,6.32675221462,3,0,image quality,0.261934276262,0.347941667589,0.018466828962,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,245,Faraday dual-port,8,14.7815456579,12.7823088071,3,3,depletion,0.261934276262,0.347941667589,0.018466828962,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,250,Faraday dark-field,8,7.56329490191,6.37924746007,3,0,image quality,0.267218063067,0.354935322843,0.0188437030224,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,250,Faraday dual-port,8,14.9318594519,12.8702971758,3,3,depletion,0.267218063067,0.354935322843,0.0188437030224,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,255,Faraday dark-field,8,7.6500719694,6.43052824554,3,0,image quality,0.27249947322,0.361924906167,0.0192205770829,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,255,Faraday dual-port,8,15.080675111,12.956010118,3,3,depletion,0.27249947322,0.361924906167,0.0192205770829,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,260,Faraday dark-field,8,7.73594193406,6.48055975398,3,0,image quality,0.277778512056,0.36891042939,0.0195974511433,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,260,Faraday dual-port,8,15.2280365558,13.0395748362,3,3,depletion,0.277778512056,0.36891042939,0.0195974511433,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,265,Faraday dark-field,8,7.82093150674,6.52930632043,3,0,image quality,0.283055184889,0.375891904274,0.0199743252038,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,265,Faraday dual-port,8,15.373985602,13.121114727,3,3,depletion,0.283055184889,0.375891904274,0.0199743252038,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,270,Faraday dark-field,8,7.9050661482,6.57679367167,3,0,image quality,0.288329497013,0.382869342524,0.0203511992642,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,270,Faraday dual-port,8,15.5185620989,13.2006760226,3,3,depletion,0.288329497013,0.382869342524,0.0203511992642,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,275,Faraday dark-field,8,7.98837014787,6.62313812451,3,0,image quality,0.293601453698,0.389842755782,0.0207280733247,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,275,Faraday dual-port,8,15.6618040566,13.2781949493,3,3,depletion,0.293601453698,0.389842755782,0.0207280733247,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,280,Faraday dark-field,8,8.07086669659,6.66839009276,3,1,image quality,0.298871060195,0.396812155631,0.0211049473851,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,280,Faraday dual-port,8,15.8037477625,13.3536829532,3,3,depletion,0.298871060195,0.396812155631,0.0211049473851,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,285,Faraday dark-field,8,8.15257795356,7.44321855749,2,1,image quality,0.203654214493,0.304138321732,0.0214818214456,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,285,Faraday dual-port,8,15.9444278887,14.6993544904,2,2,depletion,0.203654214493,0.304138321732,0.0214818214456,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,290,Faraday dark-field,8,8.23352510828,7.50567026577,2,1,image quality,0.207194677794,0.309403243518,0.021858695506,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,290,Faraday dual-port,8,16.0838775911,14.8057432305,2,2,depletion,0.207194677794,0.309403243518,0.021858695506,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,295,Faraday dark-field,8,8.3137284379,7.56725270462,2,1,image quality,0.210734057245,0.31466583074,0.0222355695665,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,295,Faraday dual-port,8,16.2221286002,14.9105932739,2,2,depletion,0.210734057245,0.31466583074,0.0222355695665,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,300,Faraday dark-field,8,8.39320736024,7.62799061014,2,1,image quality,0.214272354501,0.319926088565,0.0226124436269,0.0336285482622,-0.494505494505,0.13,0.7
1.40625,300,Faraday dual-port,8,16.3592113061,15.0139318556,2,2,depletion,0.214272354501,0.319926088565,0.0226124436269,0.0336285482622,-0.494505494505,0.13,0.7
1.5,90,Faraday dark-field,8,3.68772917309,2.71996617929,10,0,image quality,0.280602311761,0.308290440502,0.00596234542027,0.0297086529683,-0.494505494505,0.13,0.7
1.5,90,Faraday dual-port,8,8.39157204238,6.73186964644,10,3,image quality,0.280602311761,0.308290440502,0.00596234542027,0.0297086529683,-0.494505494505,0.13,0.7
1.5,95,Faraday dark-field,8,3.82562131683,2.77274830991,10,0,image quality,0.295992608781,0.325179181265,0.00629358683251,0.0297086529683,-0.494505494505,0.13,0.7
1.5,95,Faraday dual-port,8,8.62252510788,6.81912644871,10,4,image quality,0.295992608781,0.325179181265,0.00629358683251,0.0297086529683,-0.494505494505,0.13,0.7
1.5,100,Faraday dark-field,8,3.95998155979,2.94967706391,9,0,image quality,0.280602311761,0.311362906262,0.00662482824475,0.0297086529683,-0.494505494505,0.13,0.7
1.5,100,Faraday dual-port,8,8.84745185889,7.11984655422,9,4,image quality,0.280602311761,0.311362906262,0.00662482824475,0.0297086529683,-0.494505494505,0.13,0.7
1.5,105,Faraday dark-field,8,4.09104028216,3.0013846072,9,0,image quality,0.294454481204,0.326713333478,0.00695606965699,0.0297086529683,-0.494505494505,0.13,0.7
1.5,105,Faraday dual-port,8,9.06680074705,7.20485341365,9,5,image quality,0.294454481204,0.326713333478,0.00695606965699,0.0297086529683,-0.494505494505,0.13,0.7
1.5,110,Faraday dark-field,8,4.21900523395,3.19840918286,8,0,image quality,0.274440563835,0.308290440502,0.00728731106922,0.0297086529683,-0.494505494505,0.13,0.7
1.5,110,Faraday dual-port,8,9.28096722132,7.53880729598,8,6,image quality,0.274440563835,0.308290440502,0.00728731106922,0.0297086529683,-0.494505494505,0.13,0.7
1.5,115,Faraday dark-field,8,4.34406442492,3.2511752451,8,0,image quality,0.28676083885,0.322110284059,0.00761855248146,0.0297086529683,-0.494505494505,0.13,0.7
1.5,115,Faraday dual-port,8,9.49030210398,7.62522913362,8,6,image quality,0.28676083885,0.322110284059,0.00761855248146,0.0297086529683,-0.494505494505,0.13,0.7
1.5,120,Faraday dark-field,8,4.46638856739,3.29949875214,8,0,image quality,0.299068264082,0.335914105298,0.0079497938937,0.0297086529683,-0.494505494505,0.13,0.7
1.5,120,Faraday dual-port,8,9.69511833802,7.70414016963,8,6,image quality,0.299068264082,0.335914105298,0.0079497938937,0.0297086529683,-0.494505494505,0.13,0.7
1.5,125,Faraday dark-field,8,4.58613315228,3.52644625142,7,0,image quality,0.272899622609,0.311362906262,0.00828103530593,0.0297086529683,-0.494505494505,0.13,0.7
1.5,125,Faraday dual-port,8,9.89569647686,8.08775005168,7,7,depletion,0.272899622609,0.311362906262,0.00828103530593,0.0297086529683,-0.494505494505,0.13,0.7
1.5,130,Faraday dark-field,8,4.70344022251,3.57817277569,7,0,image quality,0.283681977384,0.323644831501,0.00861227671817,0.0297086529683,-0.494505494505,0.13,0.7
1.5,130,Faraday dual-port,8,10.0922891918,8.17241832834,7,7,depletion,0.283681977384,0.323644831501,0.00861227671817,0.0297086529683,-0.494505494505,0.13,0.7
1.5,135,Faraday dark-field,8,4.81843989504,3.62624842133,7,0,image quality,0.294454481204,0.335914105298,0.00894351813041,0.0297086529683,-0.494505494505,0.13,0.7
1.5,135,Faraday dual-port,8,10.2851250038,8.25091088179,7,7,depletion,0.294454481204,0.335914105298,0.00894351813041,0.0297086529683,-0.494505494505,0.13,0.7
1.5,140,Faraday dark-field,8,4.93125167326,3.88726433358,6,0,image quality,0.262107371674,0.305217178907,0.00927475954265,0.0297086529683,-0.494505494505,0.13,0.7
1.5,140,Faraday dual-port,8,10.474411396,8.69177946677,6,6,depletion,0.262107371674,0.305217178907,0.00927475954265,0.0297086529683,-0.494505494505,0.13,0.7
1.5,145,Faraday dark-field,8,5.04198558323,3.94072997249,6,0,image quality,0.271358479422,0.315970114962,0.00960600095488,0.0297086529683,-0.494505494505,0.13,0.7
1.5,145,Faraday dual-port,8,10.6603374298,8.77950089059,6,6,depletion,0.271358479422,0.315970114962,0.00960600095488,0.0297086529683,-0.494505494505,0.13,0.7
1.5,150,Faraday dark-field,8,5.15074316149,3.99127812471,6,0,image quality,0.280602311761,0.326713333478,0.00993724236712,0.0297086529683,-0.494505494505,0.13,0.7
1.5,150,Faraday dual-port,8,10.8430759562,8.86204271368,6,6,depletion,0.280602311761,0.326713333478,0.00993724236712,0.0297086529683,-0.494505494505,0.13,0.7
1.5,155,Faraday dark-field,8,5.25761831717,4.03883311564,6,0,image quality,0.289838897208,0.337446878206,0.0102684837794,0.0297086529683,-0.494505494505,0.13,0.7
1.5,155,Faraday dual-port,8,11.0227854972,8.93978271474,6,6,depletion,0.289838897208,0.337446878206,0.0102684837794,0.0297086529683,-0.494505494505,0.13,0.7
1.5,160,Faraday dark-field,8,5.3626980869,4.08365710286,6,0,image quality,0.299068264082,0.348170792544,0.0105997251916,0.0297086529683,-0.494505494505,0.13,0.7
1.5,160,Faraday dual-port,8,11.1996118558,9.01270899585,6,6,depletion,0.299068264082,0.348170792544,0.0105997251916,0.0297086529683,-0.494505494505,0.13,0.7
1.5,165,Faraday dark-field,8,5.46606329845,4.40191747918,5,0,image quality,0.257479080554,0.308290440502,0.0109309666038,0.0297086529683,-0.494505494505,0.13,0.7
1.5,165,Faraday dual-port,8,11.3736895004,9.5514280087,5,5,depletion,0.257479080554,0.308290440502,0.0109309666038,0.0297086529683,-0.494505494505,0.13,0.7
1.5,170,Faraday dark-field,8,5.56778915566,4.45455885428,5,0,image quality,0.265191884405,0.317505454391,0.0112622080161,0.0297086529683,-0.494505494505,0.13,0.7
1.5,170,Faraday dual-port,8,11.545142761,9.63792270534,5,5,depletion,0.265191884405,0.317505454391,0.0112622080161,0.0297086529683,-0.494505494505,0.13,0.7
1.5,175,Faraday dark-field,8,5.66794575597,4.50492582312,5,0,image quality,0.272899622609,0.326713333478,0.0115934494283,0.0297086529683,-0.494505494505,0.13,0.7
1.5,175,Faraday dual-port,8,11.7140868687,9.72047517348,5,5,depletion,0.272899622609,0.326713333478,0.0115934494283,0.0297086529683,-0.494505494505,0.13,0.7
1.5,180,Faraday dark-field,8,5.76659854939,4.55292596551,5,0,image quality,0.280602311761,0.335914105298,0.0119246908405,0.0297086529683,-0.494505494505,0.13,0.7
1.5,180,Faraday dual-port,8,11.8806288608,9.79938974946,5,5,depletion,0.280602311761,0.335914105298,0.0119246908405,0.0297086529683,-0.494505494505,0.13,0.7
1.5,185,Faraday dark-field,8,5.86380874684,4.59891958657,5,0,image quality,0.288299968352,0.345107797195,0.0122559322528,0.0297086529683,-0.494505494505,0.13,0.7
1.5,185,Faraday dual-port,8,12.0448683746,9.87445583478,5,5,depletion,0.288299968352,0.345107797195,0.0122559322528,0.0297086529683,-0.494505494505,0.13,0.7
1.5,190,Faraday dark-field,8,5.95963368435,4.64267090434,5,0,image quality,0.295992608781,0.354294436327,0.012587173665,0.0297086529683,-0.494505494505,0.13,0.7
1.5,190,Faraday dual-port,8,12.2068983441,9.94610713889,5,5,depletion,0.295992608781,0.354294436327,0.012587173665,0.0297086529683,-0.494505494505,0.13,0.7
1.5,195,Faraday dark-field,8,6.05412714884,5.03638350217,4,0,image quality,0.24358321486,0.303680249349,0.0129184150773,0.0297086529683,-0.494505494505,0.13,0.7
1.5,195,Faraday dual-port,8,12.3668056149,10.6154700367,4,4,depletion,0.24358321486,0.303680249349,0.0129184150773,0.0297086529683,-0.494505494505,0.13,0.7
1.5,200,Faraday dark-field,8,6.14733967009,5.09024709684,4,0,image quality,0.249761194369,0.311362906262,0.0132496564895,0.0297086529683,-0.494505494505,0.13,0.7
1.5,200,Faraday dual-port,8,12.5246714884,10.7044716687,4,4,depletion,0.249761194369,0.311362906262,0.0132496564895,0.0297086529683,-0.494505494505,0.13,0.7
1.5,205,Faraday dark-field,8,6.23931878318,5.14230518701,4,0,image quality,0.25593591044,0.319040595632,0.0135808979017,0.0297086529683,-0.494505494505,0.13,0.7
1.5,205,Faraday dual-port,8,12.6805722053,10.790647821,4,4,depletion,0.25593591044,0.319040595632,0.0135808979017,0.0297086529683,-0.494505494505,0.13,0.7
1.5,210,Faraday dark-field,8,6.33010926479,5.19270713293,4,0,image quality,0.262107371674,0.326713333478,0.013912139314,0.0297086529683,-0.494505494505,0.13,0.7
1.5,210,Faraday dual-port,8,12.8345793752,10.8739614508,4,4,depletion,0.262107371674,0.326713333478,0.013912139314,0.0297086529683,-0.494505494505,0.13,0.7
1.5,215,Faraday dark-field,8,6.41975334659,5.24151831101,4,0,image quality,0.268275586633,0.334381135725,0.0142433807262,0.0297086529683,-0.494505494505,0.13,0.7
1.5,215,Faraday dual-port,8,12.986760362,10.9544660939,4,4,depletion,0.268275586633,0.334381135725,0.0142433807262,0.0297086529683,-0.494505494505,0.13,0.7
1.5,220,Faraday dark-field,8,6.50829090814,5.28865839424,4,0,image quality,0.274440563835,0.342044018207,0.0145746221384,0.0297086529683,-0.494505494505,0.13,0.7
1.5,220,Faraday dual-port,8,13.1371786276,11.0323753108,4,4,depletion,0.274440563835,0.342044018207,0.0145746221384,0.0297086529683,-0.494505494505,0.13,0.7
1.5,225,Faraday dark-field,8,6.59575965184,5.33422159284,4,0,image quality,0.280602311761,0.349701996667,0.0149058635507,0.0297086529683,-0.494505494505,0.13,0.7
1.5,225,Faraday dual-port,8,13.2858940411,11.1076951724,4,4,depletion,0.280602311761,0.349701996667,0.0149058635507,0.0297086529683,-0.494505494505,0.13,0.7
1.5,230,Faraday dark-field,8,6.68219526168,5.37837502107,4,0,image quality,0.28676083885,0.357355086757,0.0152371049629,0.0297086529683,-0.494505494505,0.13,0.7
1.5,230,Faraday dual-port,8,13.4329631579,11.1803443203,4,4,depletion,0.28676083885,0.357355086757,0.0152371049629,0.0297086529683,-0.494505494505,0.13,0.7
1.5,235,Faraday dark-field,8,6.76763154775,5.4209704114,4,0,image quality,0.292916153503,0.365003304039,0.0155683463752,0.0297086529683,-0.494505494505,0.13,0.7
1.5,235,Faraday dual-port,8,13.5784394702,11.2505926764,4,4,depletion,0.292916153503,0.365003304039,0.0155683463752,0.0297086529683,-0.494505494505,0.13,0.7
1.5,240,Faraday dark-field,8,6.85210057792,5.46204066742,4,0,image quality,0.299068264082,0.372646663986,0.0158995877874,0.0297086529683,-0.494505494505,0.13,0.7
1.5,240,Faraday dual-port,8,13.7223736347,11.3184987175,4,4,depletion,0.299068264082,0.372646663986,0.0158995877874,0.0297086529683,-0.494505494505,0.13,0.7
1.5,245,Faraday dark-field,8,6.93563279808,5.99109321644,3,0,image quality,0.229670784189,0.305217178907,0.0162308291996,0.0297086529683,-0.494505494505,0.13,0.7
1.5,245,Faraday dual-port,8,13.8648136789,12.2256467347,3,3,depletion,0.229670784189,0.305217178907,0.0162308291996,0.0297086529683,-0.494505494505,0.13,0.7
1.5,250,Faraday dark-field,8,7.01825714202,6.04490152291,3,0,image quality,0.234310107734,0.311362906262,0.0165620706119,0.0297086529683,-0.494505494505,0.13,0.7
1.5,250,Faraday dual-port,8,14.0058051877,12.3155784281,3,3,depletion,0.234310107734,0.311362906262,0.0165620706119,0.0297086529683,-0.494505494505,0.13,0.7
1.5,255,Faraday dark-field,8,7.1000011322,6.09750667458,3,0,image quality,0.2389475834,0.317505454391,0.0168933120241,0.0297086529683,-0.494505494505,0.13,0.7
1.5,255,Faraday dual-port,8,14.1453914743,12.403595068,3,3,depletion,0.2389475834,0.317505454391,0.0168933120241,0.0297086529683,-0.494505494505,0.13,0.7
1.5,260,Faraday dark-field,8,7.1808909721,6.14893563551,3,0,image quality,0.24358321486,0.323644831501,0.0172245534363,0.0297086529683,-0.494505494505,0.13,0.7
1.5,260,Faraday dual-port,8,14.2836137356,12.4897432952,3,3,depletion,0.24358321486,0.323644831501,0.0172245534363,0.0297086529683,-0.494505494505,0.13,0.7
1.5,265,Faraday dark-field,8,7.26095163111,6.19926911955,3,0,image quality,0.248217005776,0.32978104576,0.0175557948486,0.0297086529683,-0.494505494505,0.13,0.7
1.5,265,Faraday dual-port,8,14.4205111937,12.5740014735,3,3,depletion,0.248217005776,0.32978104576,0.0175557948486,0.0297086529683,-0.494505494505,0.13,0.7
1.5,270,Faraday dark-field,8,7.34020692261,6.24858257418,3,0,image quality,0.252848959795,0.335914105298,0.0178870362608,0.0297086529683,-0.494505494505,0.13,0.7
1.5,270,Faraday dual-port,8,14.5561212266,12.6563514289,3,3,depletion,0.252848959795,0.335914105298,0.0178870362608,0.0297086529683,-0.494505494505,0.13,0.7
1.5,275,Faraday dark-field,8,7.41867957593,6.2967968938,3,0,image quality,0.257479080554,0.342044018207,0.0182182776731,0.0297086529683,-0.494505494505,0.13,0.7
1.5,275,Faraday dual-port,8,14.6904794871,12.7369571489,3,3,depletion,0.257479080554,0.342044018207,0.0182182776731,0.0297086529683,-0.494505494505,0.13,0.7
1.5,280,Faraday dark-field,8,7.49639130276,6.34393427645,3,0,image quality,0.262107371674,0.348170792544,0.0185495190853,0.0297086529683,-0.494505494505,0.13,0.7
1.5,280,Faraday dual-port,8,14.8236200119,12.8158575769,3,3,depletion,0.262107371674,0.348170792544,0.0185495190853,0.0297086529683,-0.494505494505,0.13,0.7
1.5,285,Faraday dark-field,8,7.57336285846,6.39001590395,3,0,image quality,0.266733836765,0.354294436327,0.0188807604975,0.0297086529683,-0.494505494505,0.13,0.7
1.5,285,Faraday dual-port,8,14.9555753229,12.893090009,3,3,depletion,0.266733836765,0.354294436327,0.0188807604975,0.0297086529683,-0.494505494505,0.13,0.7
1.5,290,Faraday dark-field,8,7.64961409879,6.43515093589,3,0,image quality,0.271358479422,0.360414957538,0.0192120019098,0.0297086529683,-0.494505494505,0.13,0.7
1.5,290,Faraday dual-port,8,15.0863765196,12.9685846648,3,3,depletion,0.271358479422,0.360414957538,0.0192120019098,0.0297086529683,-0.494505494505,0.13,0.7
1.5,295,Faraday dark-field,8,7.7251640325,6.47935398286,3,0,image quality,0.27598130323,0.366532364121,0.019543243322,0.0297086529683,-0.494505494505,0.13,0.7
1.5,295,Faraday dual-port,8,15.2160533648,13.0423821727,3,3,depletion,0.27598130323,0.366532364121,0.019543243322,0.0297086529683,-0.494505494505,0.13,0.7
1.5,300,Faraday dark-field,8,7.80003086998,6.5225629958,3,0,image quality,0.280602311761,0.372646663986,0.0198744847342,0.0297086529683,-0.494505494505,0.13,0.7
1.5,300,Faraday dual-port,8,15.3446343637,13.1146112594,3,3,depletion,0.280602311761,0.372646663986,0.0198744847342,0.0297086529683,-0.494505494505,0.13,0.7
1.59375,90,Faraday dark-field,8,3.39279467616,2.41305607018,12,0,image quality,0.297112756022,0.321530731649,0.00528158271152,0.0264289139736,-0.494505494505,0.13,0.7
1.59375,90,Faraday dual-port,8,7.90131110595,6.20949418175,12,0,image quality,0.297112756022,0.321530731649,0.00528158271152,0.0264289139736,-0.494505494505,0.13,0.7
1.59375,95,Faraday dark-field,8,3.52234728204,2.55476671881,11,0,image quality,0.287603267397,0.313396985387,0.00557500397327,0.0264289139736,-0.494505494505,0.13,0.7
