y_um,column_density_m2,phase_rad,theta_F_rad,pci_I_I0,dgi_I_I0,dark_I_I0,dual_S,port_H_I_I0,port_V_I_I0
12.20703125,3.5481870618e+14,0.133943447968,0.133943447968,1.04941416594,0.00557207129548,0.00553558704271,0.148565671384,0.572922765153,0.424708940943
12.3046875,3.52093420197e+14,0.132914657223,0.132914657223,1.04791205307,0.00546435847441,0.00542702789387,0.147107520629,0.572212741307,0.425449170967
12.40234375,3.4935351628e+14,0.131880348233,0.131880348233,1.04640599762,0.00535736778868,0.0053191851774,0.145644284657,0.571500183155,0.426192016437
12.5,3.46599182219e+14,0.130840591888,0.130840591888,1.04489617274,0.00525112123816,0.00521208120865,0.144176122122,0.570785165629,0.426937395772
12.59765625,3.43830608182e+14,0.129795459977,0.129795459977,1.04338275082,0.00514564036208,0.00510573784818,0.142703191521,0.57006776348,0.42768522734
12.6953125,3.41047986749e+14,0.128745025198,0.128745025198,1.04186590372,0.00504094624885,0.00500017651138,0.141225651361,0.569348051371,0.428435429385
12.79296875,3.38251512943e+14,0.127689361172,0.127689361172,1.04034580292,0.00493705954811,0.00489541818024,0.139743660367,0.568626103995,0.429187919927
12.890625,3.35441384267e+14,0.126628542457,0.126628542457,1.03882261981,0.0048340004845,0.00479148341684,0.138257377728,0.567901996211,0.429942616656
12.98828125,3.3261780073e+14,0.125562644555,0.125562644555,1.03729652598,0.00473178887289,0.00468839237833,0.136766963376,0.567175803201,0.430699436798
13.0859375,3.29780964893e+14,0.124491743932,0.124491743932,1.0357676935,0.00463044413453,0.00458616483279,0.135272578297,0.566447600644,0.431458296975
13.18359375,3.26931081895e+14,0.123415918029,0.123415918029,1.03423629532,0.00452998531381,0.00448482017571,0.133774384869,0.565717464897,0.432219113045
13.28125,3.24068359496e+14,0.122335245274,0.122335245274,1.03270250558,0.00443043109507,0.00438437744648,0.132272547228,0.5649854732,0.432981799932
13.37890625,3.21193008116e+14,0.121249805101,0.121249805101,1.03116650004,0.00433179981908,0.00428485534452,0.130767231648,0.564251703879,0.433746271454
13.4765625,3.18305240869e+14,0.120159677959,0.120159677959,1.02962845643,0.0042341094986,0.00418627224459,0.129258606933,0.56351623656,0.434512440132
