detuning_hz,detuning_ghz,dimensionless_delta,scalar_phase_rad,abs_scalar_phase_rad,faraday_rotation_rad,residual_optical_depth,scattered_photons_per_atom,reabsorption_fraction,destructiveness_metric,signal_per_scattered_photon,signal_to_destruction,two_level_dispersive_response_abs,two_level_absorptive_response,normalised_abs_scalar_phase,normalised_scattered_photons_per_atom,normalised_residual_optical_depth,normalised_signal_per_scattered_photon,normalised_signal_to_destruction
804773958.961,0.804773958961,54.5609463703,0.378167902997,0.378167902997,0.378167902997,0.0138622193402,0.0322129138959,0.0942903250809,0.0352502800189,11.739636601,10.7280822392,0.0183219731152,0.000335807465487,0.62162433262,0.386215850007,0.386210516442,0.160956154186,0.147494238598
815193122.7,0.8151931227,55.2673303525,0.373337639596,0.373337639596,0.373337639596,0.0135102469113,0.0313950101212,0.0921857014934,0.0342891811526,11.8916234827,10.8879135356,0.0180879501971,0.000327281055223,0.613684448671,0.376409615073,0.376404333882,0.1630399686,0.149691667257
825747180.183,0.825747180183,55.9828596734,0.368568992369,0.368568992369,0.368568992369,0.013167208482,0.0305978665798,0.0901212807154,0.0333553855031,12.0455781258,11.0497596358,0.0178569125401,0.000318971068006,0.605845848075,0.366852284388,0.366847058406,0.165150761984,0.151916796296
836437877.839,0.836437877839,56.7076527349,0.363861178346,0.363861178346,0.363861178346,0.0128328774265,0.0298209566712,0.0880966158395,0.032448082035,12.2015260059,11.2136420868,0.0176288222096,0.000310872013906,0.5981072438,0.357537544291,0.357532376072,0.167288883623,0.154169921952
847266984.708,0.847266984708,57.4418294717,0.359213424387,0.359213424387,0.359213424387,0.0125070328606,0.0290637671355,0.0861112486301,0.0315664844135,12.3594929285,11.3795828412,0.0174036417477,0.000302978542079,0.590467364981,0.348459241065,0.348454132899,0.169454687319,0.156451346038
858236292.73,0.85823629273,58.1855113715,0.354624967074,0.354624967074,0.354624967074,0.0121894594965,0.0283257977164,0.0841647105494,0.0307098302822,12.519505033,11.5476042627,0.0171813341672,0.000295285437254,0.58292495672,0.3396113769,0.339606330831,0.171648531459,0.158761376021
869347617.047,0.869347617047,58.9388214947,0.350095052582,0.350095052582,0.350095052582,0.0118799475016,0.027606560832,0.0822565237439,0.0298773805586,12.6815887974,11.7177291328,0.0169618629459,0.000287787616306,0.575478779901,0.330988105949,0.330983123791,0.173870779068,0.16110032511
880602796.302,0.880602796302,59.701884495,0.345622936569,0.345622936569,0.345622936569,0.0115782923602,0.0269055812553,0.080386201994,0.0290684187449,12.8457710424,11.8899806557,0.0167451920208,0.000280480124915,0.56812761099,0.322583730489,0.32257881384,0.176121797872,0.163468512327
892003692.94,0.89200369294,60.47482664,0.341207884059,0.341207884059,0.341207884059,0.0112842947394,0.0262223958014,0.0785532516248,0.028282250257,13.012078936,12.0643824646,0.016531285783,0.00027335813431,0.560870241847,0.314392697177,0.314387847431,0.178401960358,0.16586626259
903552193.52,0.90355219352,61.2577758319,0.336849169328,0.336849169328,0.336849169328,0.0109977603579,0.0255565530228,0.0767571723804,0.0275182017687,13.180539998,12.2409586266,0.0163201090716,0.000266416938095,0.553705479544,0.306409593397,0.306404811761,0.180711643833,0.168293906785
915250209.026,0.915250209026,62.0508616289,0.332546075791,0.332546075791,0.332546075791,0.0107184998584,0.0249076129134,0.0749974582601,0.0267756205732,13.3511821043,12.4197336484,0.0161116271685,0.000259651949153,0.546632146172,0.298629143706,0.298624431211,0.183051230493,0.17075178184
927099675.181,0.927099675181,62.8542152665,0.328297895888,0.328297895888,0.328297895888,0.0104463286828,0.0242751466183,0.0732735983193,0.0260538739607,13.524033492,12.6007324816,0.015905805793,0.00025305869663,0.539649078662,0.291046206361,0.291041563873,0.185421107478,0.173240230799
939102552.772,0.939102552772,63.6679696795,0.324103930979,0.324103930979,0.324103930979,0.0101810669513,0.0236587361524,0.0715850774336,0.0253523486118,13.6991227634,12.7839805275,0.0157026110964,0.000246632822996,0.532755128602,0.283655769941,0.283651198173,0.187821666945,0.175759602892
